OSHPD_ID,FAC_NAME,FAC_OPER_CURRYR,LIC_STATUS,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,TYPE_LIC,TYPE_CNTRL,TYPE_SVC_PRINCIPAL,EMSA_TRAUMA_PEDS_CTR_DESIG,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,ED_ANESTH_AVAIL24HRS,ED_ANESTH_AVAIL_ON_CALL,ED_LAB_SVCS_AVAIL24HRS,ED_LAB_SVCS_AVAIL_ON_CALL,ED_OP_RM_AVAIL24HRS,ED_OP_RM_AVAIL_ON_CALL,ED_PHARM_AVAIL24HRS,ED_PHARM_AVAIL_ON_CALL,ED_PHYSN_AVAIL24HRS,ED_PHYSN_AVAIL_ON_CALL,ED_PSYCH_ER_AVAIL24HRS,ED_PSYCH_ER_AVAIL_ON_CALL,ED_RADIOL_SVCS_AVAIL24HRS,ED_RADIOL_SVCS_AVAIL_ON_CALL,EMS_VISITS_NON_URGENT_NOT_adm,EMS_VISITS_NON_URGENT_adm,EMS_VISITS_URGENT_NOT_adm,EMS_VISITS_URGENT_adm,EMS_VISITS_MODERATE_NOT_adm,EMS_VISITS_MODERATE_adm,EMS_VISITS_SEVERE_NOT_adm,EMS_VISITS_SEVERE_adm,EMS_VISITS_CRITICAL_NOT_adm,EMS_VISITS_CRITICAL_adm,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS,year,Responder_status,EMS_Minor_TOTL_VIS,EMS_lowmoderate_TOTL_VIS,EMS_Moderate_TOTL_VIS,EMS_SEV_WO_Threat_totl_vis,EMS_SEV_W_THREAT_TOTL_VIS,lvl_not_specified,emsa_county,EMSA_TRAUMA_CTR_DESIG,emsa1,emsa2,emsa3,emsa4,emsa0,EMSA_TRAUMA_PEDS_CTR_count,dhs_ed_lic_levl,all_ed,ed_none,basic,comprehensive,standby
106010967,ST. ROSE HOSPITAL,Yes,Open,,NO,20,10,15,2g,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,YES,,340,0,8728,6,13834,37,7788,109,2777,4266,33467,4418,37885,17,0,758,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,340,8734,13871,7897,7043,0,,N/A,,,,,1,,Basic,Yes,,1,,
106010967,ST. ROSE HOSPITAL,Yes,Open,,NO,20,10,15,2g,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,YES,,463,0,6095,1,12942,12,9003,523,4179,3687,32682,4223,36905,17,0,761,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,463,6096,12954,9526,7866,0,,N/A,,,,,1,,Basic,Yes,,1,,
106010967,ST. ROSE HOSPITAL,Yes,Open,,NO,20,10,15,2g,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,,YES,,YES,YES,,,,YES,,433,1,4602,4,12708,4,8818,553,3975,3986,30536,4548,35084,17,0,705,Yes,2,0,1,0,0,0,0,0,0,2,0,0,5,2013,Responder,434,4606,12712,9371,7961,0,,N/A,,,,,1,,Basic,Yes,,1,,
106010983,VALLEY MEMORIAL HOSPITAL,Yes,Open,,NO,16,7,15,1.1,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),Long-Term Care (SN/IC),0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106010983,VALLEY MEMORIAL HOSPITAL,Yes,Open,,NO,16,7,15,1.1,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),Long-Term Care (SN/IC),0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106010983,VALLEY MEMORIAL HOSPITAL,Yes,Open,,NO,16,7,15,1.1,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),Long-Term Care (SN/IC),0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106010987,WASHINGTON HOSPITAL - FREMONT,Yes,Open,,NO,20,10,17,2l,,05 - East Bay,Alameda,General Acute Care,District,General Medical / Surgical,0,Basic,Basic,,YES,YES,,YES,,YES,,YES,,,YES,YES,,2510,7,5728,9,17963,46,12389,134,4364,6708,42954,6904,49858,23,0,854,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,2517,5737,18009,12523,11072,0,,N/A,,,,,1,,Basic,Yes,,1,,
106010987,WASHINGTON HOSPITAL - FREMONT,Yes,Open,,NO,20,10,17,2l,,05 - East Bay,Alameda,General Acute Care,District,General Medical / Surgical,0,Basic,Basic,,YES,YES,,YES,,YES,,YES,,,YES,YES,,52,1,295,0,14307,21,17712,166,12135,6683,44501,6871,51372,23,0,748,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,53,295,14328,17878,18818,0,,N/A,,,,,1,,Basic,Yes,,1,,
106010987,WASHINGTON HOSPITAL - FREMONT,Yes,Open,,NO,20,10,17,2l,,05 - East Bay,Alameda,General Acute Care,District,General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,28,0,228,0,14478,14,17144,227,11042,6660,42920,6901,49821,23,0,1309,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,28,228,14492,17371,17702,0,,N/A,,,,,1,,Basic,Yes,,1,,
106010987,WASHINGTON HOSPITAL - FREMONT,Yes,Open,,NO,20,10,17,2l,,05 - East Bay,Alameda,General Acute Care,District,General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,48,0,205,2,15067,12,18247,360,9097,6495,42664,6869,49533,23,0,1202,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,48,207,15079,18607,15592,0,,N/A,,,,,1,,Basic,Yes,,1,,
106010987,WASHINGTON HOSPITAL - FREMONT,Yes,Open,,NO,20,10,17,2l,,05 - East Bay,Alameda,General Acute Care,District,General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,YES,,YES,,2843,13,5959,8,16556,57,12226,191,5385,6141,42969,6410,49379,23,0,1021,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,2856,5967,16613,12417,11526,0,,N/A,,,,,1,,Basic,Yes,,1,,
106013619,SAN LEANDRO HOSPITAL,Yes,Open,,NO,18,9,13,2h,,05 - East Bay,Alameda,General Acute Care,City and/or County,General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,YES,YES,,488,1,6463,8,11855,158,7116,748,5725,1648,31647,2563,34210,12,8030,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,489,6471,12013,7864,7373,0,,N/A,,,,,1,,Basic,Yes,,1,,
106013619,SAN LEANDRO HOSPITAL,Yes,Open,,NO,18,9,13,2h,,05 - East Bay,Alameda,General Acute Care,City and/or County,General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,YES,YES,,379,4,7010,18,11791,143,6698,542,5179,1109,31057,1816,32873,12,9626,1140,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,383,7028,11934,7240,6288,0,,N/A,,,,,1,,Basic,Yes,,1,,
106013619,SAN LEANDRO HOSPITAL,Yes,Open,,NO,18,9,13,2h,,05 - East Bay,Alameda,General Acute Care,City and/or County,General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,YES,YES,,308,0,7689,5,12456,109,6560,571,4183,1016,31196,1701,32897,12,0,712,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,308,7694,12565,7131,5199,0,,N/A,,,,,1,,Basic,Yes,,1,,
106013619,SAN LEANDRO HOSPITAL,Yes,Open,,NO,18,9,13,2h,,05 - East Bay,Alameda,General Acute Care,City and/or County,General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,YES,YES,,3062,3,11497,34,8428,292,2526,1365,2178,2078,27691,3772,31463,12,3062,1708,Yes,4,0,0,0,4,3,0,0,0,0,26,0,37,2014,Responder,3065,11531,8720,3891,4256,0,,N/A,,,,,1,,Basic,Yes,,1,,
106013619,SAN LEANDRO HOSPITAL,Yes,Open,,NO,18,9,13,2h,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,YES,YES,,440,1,1652,8,1211,42,363,193,313,298,3979,542,4521,12,440,245,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,441,1660,1253,556,611,0,,N/A,,,,,1,,Basic,Yes,,1,,
106013626,ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT CAMPUS,Yes,Open,,NO,18,9,13,2m,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106013626,ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT CAMPUS,Yes,Open,,NO,18,9,13,2m,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106013626,ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT CAMPUS,Yes,Open,,NO,18,9,13,2m,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106013626,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-SUMMIT,Yes,Open,,NO,18,9,13,2m,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106013626,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-SUMMIT,Yes,Open,,NO,18,9,13,2m,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106014050,STANFORD HEALTH CARE - VALLEYCARE,Yes,Open,,NO,16,7,15,2k,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,369,0,2446,0,10708,9,8484,32,8033,3870,30040,3911,33951,18,332,1066,Yes,6,0,0,1,0,2,0,0,0,5,1,4,19,2017,Responder,369,2446,10717,8516,11903,0,,N/A,,,,,1,,Basic,Yes,,1,,
106014050,VALLEYCARE MEDICAL CENTER,Yes,Open,,NO,16,7,15,2k,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,180,4,2469,0,10839,22,9547,392,3263,5099,26298,5517,31815,18,192,666,Yes,2,2,3,0,0,0,1,0,0,0,0,3,11,2016,Responder,184,2469,10861,9939,8362,0,,N/A,,,,,1,,Basic,Yes,,1,,
106014050,VALLEYCARE MEDICAL CENTER,Yes,Open,,NO,16,7,15,2k,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,,YES,,155,0,1922,1,11207,17,11624,297,2180,5289,27088,5604,32692,18,155,441,Yes,0,0,0,2,0,3,0,0,0,0,2,0,7,2015,Responder,155,1923,11224,11921,7469,0,,N/A,,,,,1,,Basic,Yes,,1,,
106014050,VALLEYCARE MEDICAL CENTER,Yes,Open,,NO,16,7,15,2k,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,,YES,,140,1,1832,1,10424,16,10210,355,2541,5235,25147,5608,30755,18,140,456,Yes,1,4,0,0,2,2,0,0,0,0,0,0,9,2014,Responder,141,1833,10440,10565,7776,0,,N/A,,,,,1,,Basic,Yes,,1,,
106014132,KAISER FOUNDATION HOSPITAL - FREMONT,Yes,Open,,NO,25,10,17,2l,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,YES,,YES,,,YES,YES,,4696,9,7545,1,8213,29,11587,588,4445,2120,36486,2747,39233,16,0,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,4705,7546,8242,12175,6565,0,,N/A,,,,,1,,Basic,Yes,,1,,
106014132,KAISER FOUNDATION HOSPITAL - FREMONT,Yes,Open,,NO,25,10,17,2l,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,YES,,YES,,,YES,YES,,4556,24,7576,0,7660,19,10580,623,4398,2117,34770,2783,37553,16,0,119,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,4580,7576,7679,11203,6515,0,,N/A,,,,,1,,Basic,Yes,,1,,
106014132,KAISER FOUNDATION HOSPITAL - FREMONT,Yes,Open,,NO,25,10,17,2l,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,YES,,YES,,,YES,YES,,5657,0,7771,2,7537,29,10171,757,3905,1945,35041,2733,37774,16,0,67,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,5657,7773,7566,10928,5850,0,,N/A,,,,,1,,Basic,Yes,,1,,
106014132,KAISER FND HOSP - FREMONT,Yes,Open,,NO,25,10,17,2j,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,YES,,,YES,YES,,,YES,YES,,4653,2,6598,2,6982,41,8871,808,3112,1749,30216,2602,32818,16,0,77,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,4655,6600,7023,9679,4861,0,,N/A,,,,,1,,Basic,Yes,,1,,
106014132,KAISER FND HOSP - FREMONT,Yes,Open,,NO,25,10,17,2l,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,YES,,YES,,YES,,YES,,4824,1,5536,4,7414,118,7159,1289,1151,1140,26084,2552,28636,16,0,61,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,4825,5540,7532,8448,2291,0,,N/A,,,,,1,,Basic,Yes,,1,,
106014233,EDEN MEDICAL CENTER,Yes,Open,Level II,NO,20,10,15,2f,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,471,1,4523,4,13438,33,12932,470,7024,3849,38388,4357,42745,22,0,1344,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,472,4527,13471,13402,10873,0,Alameda,Level II,,1,,,,,Basic,Yes,,1,,
106014233,EDEN MEDICAL CENTER,Yes,Open,Level II,NO,20,10,15,2f,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,506,1,3544,1,14956,18,13395,352,8971,4380,41372,4752,46124,22,0,1696,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,507,3545,14974,13747,13351,0,Alameda,Level II,,1,,,,,Basic,Yes,,1,,
106014233,EDEN MEDICAL CENTER,Yes,Open,Level II,NO,20,10,15,2f,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,543,0,3643,0,15632,22,12408,330,8447,4319,40673,4671,45344,22,0,1667,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,543,3643,15654,12738,12766,0,Alameda,Level II,,1,,,,,Basic,Yes,,1,,
106014233,EDEN MEDICAL CENTER,Yes,Open,Level II,NO,20,10,15,2f,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,560,0,3670,0,15082,20,12637,394,7299,4406,39248,4820,44068,22,0,1208,Yes,0,0,0,0,16,140,48,0,0,0,0,0,204,2014,Responder,560,3670,15102,13031,11705,0,Alameda,Level II,,1,,,,,Basic,Yes,,1,,
106014233,EDEN MEDICAL CENTER,Yes,Open,Level II,NO,20,10,15,2f,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,458,0,2748,0,12877,27,11054,344,9963,5815,37100,6186,43286,22,3206,1203,Yes,107,48,15,6,17,11,15,11,4,4,8,22,268,2013,Responder,458,2748,12904,11398,15778,0,Alameda,Level II,,1,,,,,Basic,Yes,,1,,
106014326,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,Yes,Open,,NO,15,9,13,2m,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,9680,44,14542,51,11016,158,15231,1529,5438,5998,55907,7780,63687,48,0,204,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,9724,14593,11174,16760,11436,0,,N/A,,,,,1,,Basic,Yes,,1,,
106014326,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,Yes,Open,,NO,15,9,13,2m,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,9896,65,13311,47,11041,212,14354,2064,5718,5173,54320,7561,61881,48,0,137,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,9961,13358,11253,16418,10891,0,,N/A,,,,,1,,Basic,Yes,,1,,
106014326,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,Yes,Open,,NO,15,9,13,2m,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,12568,4,10905,49,9060,243,13043,2203,5187,4570,50763,7069,57832,48,216,181,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,12572,10954,9303,15246,9757,0,,N/A,,,,,1,,Basic,Yes,,1,,
106014326,KAISER FND HOSP - OAKLAND/RICHMOND,Yes,Open,,NO,15,9,13,2m,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,0,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,3474,3,12846,74,20697,4338,11640,3111,33,61,48690,7587,56277,48,216,701,Yes,10,12,6,10,7,2,1,0,0,0,0,0,48,2014,Responder,3477,12920,25035,14751,94,0,,N/A,,,,,1,,Basic,Yes,,1,,
106014337,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,Yes,Open,,NO,18,9,13,2g,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,14806,8,8224,15,13144,47,20741,937,7787,3831,64702,4838,69540,40,0,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,14814,8239,13191,21678,11618,0,,N/A,,,,,1,,Basic,Yes,,1,,
106014337,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,Yes,Open,,NO,18,9,13,2g,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,15276,38,8587,6,12040,30,17457,1035,7679,3638,61039,4747,65786,40,0,82,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,15314,8593,12070,18492,11317,0,,N/A,,,,,1,,Basic,Yes,,1,,
106014337,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,Yes,Open,,NO,18,9,13,2g,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,13613,0,8902,3,10673,39,15769,898,7454,3386,56411,4326,60737,40,0,235,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,13613,8905,10712,16667,10840,0,,N/A,,,,,1,,Basic,Yes,,1,,
106014337,KAISER FND HOSP - SAN LEANDRO,Yes,Open,,NO,18,9,13,2g,,05 - East Bay,Alameda,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,5839,3,4544,4,5771,18,7837,502,3531,1916,27522,2443,29965,40,0,150,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,5842,4548,5789,8339,5447,0,,N/A,,,,,1,,Basic,Yes,,1,,
106034002,SUTTER AMADOR HOSPITAL,Yes,Open,,NO,5,8,4,4,,06 - North San Joaquin,Amador,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,,YES,260,0,2709,0,10422,2274,5384,1137,1541,837,20316,4248,24564,14,240,199,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,260,2709,12696,6521,2378,0,,N/A,,,,,1,,Basic,Yes,,1,,
106034002,SUTTER AMADOR HOSPITAL,Yes,Open,,NO,5,8,4,4,,06 - North San Joaquin,Amador,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,,YES,344,0,3165,0,10374,2246,5174,1123,1005,805,20062,4174,24236,14,412,398,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,344,3165,12620,6297,1810,0,,N/A,,,,,1,,Basic,Yes,,1,,
106034002,SUTTER AMADOR HOSPITAL,Yes,Open,,NO,5,8,4,4,,06 - North San Joaquin,Amador,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,,YES,388,0,3112,0,14119,1025,3090,680,409,396,21118,2101,23219,14,108,130,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,388,3112,15144,3770,805,0,,N/A,,,,,1,,Basic,Yes,,1,,
106034002,SUTTER AMADOR HOSPITAL,Yes,Open,,NO,5,8,4,4,,06 - North San Joaquin,Amador,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,,YES,76,0,2153,0,14549,1180,1924,683,180,273,18882,2136,21018,14,76,214,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,76,2153,15729,2607,453,0,,N/A,,,,,1,,Basic,Yes,,1,,
106034002,SUTTER AMADOR HOSPITAL,Yes,Open,,NO,5,8,4,4,,06 - North San Joaquin,Amador,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,,YES,79,0,3339,0,12601,1607,1219,658,79,270,17317,2535,19852,14,79,325,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,79,3339,14208,1877,349,0,,N/A,,,,,1,,Basic,Yes,,1,,
106040802,ORCHARD HOSPITAL,Yes,Open,,NO,3,4,1,9,,01 - Northern California,Butte,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Standby,Standby,,,YES,,,,,YES,YES,,,,,YES,977,0,865,48,4346,243,2825,157,1551,0,10564,448,11012,5,0,606,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,977,913,4589,2982,1551,0,,N/A,,,,,1,,Standby,Yes,,,,1
106040802,ORCHARD HOSPITAL,Yes,Open,,NO,3,4,1,9,,01 - Northern California,Butte,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Standby,Standby,,,YES,,,,,YES,YES,,,,,YES,961,0,1107,66,3504,211,2697,161,1440,0,9709,438,10147,5,0,603,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,961,1173,3715,2858,1440,0,,N/A,,,,,1,,Standby,Yes,,,,1
106040802,ORCHARD HOSPITAL,Yes,Open,Level IV,NO,3,4,1,9,,01 - Northern California,Butte,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Standby,Standby,,,YES,,,,,YES,YES,,,,,YES,1164,0,1241,70,4016,226,2625,147,1450,0,10496,443,10939,5,0,451,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,1164,1311,4242,2772,1450,0,Sierra-Sacramento,Level IV,,,,1,,,Standby,Yes,,,,1
